Restaurant_id,Total_orders,Popular_dish
426232,2793,Biryani
426282,3244,Paneer butter masala
426357,10809,Unni Appam
426393,4422,Kajjikaya
426449,6385,Kuzhambu
426476,9688,Rajma chaval
426507,1278,Naan
426627,9727,Kajjikaya
426660,5906,Chorafali
426682,11886,Aloo gobi
426730,1904,Bhakri
426763,14729,Pootharekulu
426799,7234,Kumol Sawul
426818,12073,Keerai sadam
426820,13786,Mysore pak
426891,3841,Patra
426915,2116,Shahi paneer
426940,4475,Kos kootu
426951,3000,Veg Kolhapuri
427119,12431,Kaju katli
427121,10270,Sheera
427216,8519,Chicken Tikka masala
427280,14882,Keerai poriyal
427282,1674,Bandar laddu
427290,12828,Poha
427308,13976,Bebinca
427365,7670,Koshambri
427395,2326,Amti
427422,2389,Shahi tukra
427471,2508,Farsi Puri
427506,12889,Chicken razala
427515,14877,Sutar feni
427522,3053,Kombdi vade
427572,13615,Rasam
427645,3533,Lyangcha
427662,11608,Vada
427724,3229,Idli
427778,10553,Karela bharta
427804,12002,Vada
427807,1153,Dalithoy
427945,13122,Keerai masiyal
428047,3757,Mushroom do pyaza
428076,11241,Sandesh
428100,13766,Palak paneer
428117,14004,Rasam
428123,8874,Adhirasam
428125,1562,Chhena poda
428149,7802,Khar
428154,10133,Ras malai
428183,3349,Pork Bharta
428208,6791,Bajri no rotlo
428225,3362,Bilahi Maas
428247,8512,Palathalikalu
428272,1770,Mihidana
428351,4271,Vada
428356,2039,Chhena kheeri
428499,11553,Mahim halwa
428704,11254,Brown Rice
428729,9916,Singori
428760,8762,Pongal
428862,3349,Sukhdi
428979,4652,Mushroom matar
429004,10155,Jeera Aloo
429037,6697,Dhondas
429087,5631,Kulfi falooda
429138,11123,Gatta curry
429200,12169,Pakhala
429205,6944,Qubani ka meetha
429206,9821,Gavvalu
429207,12765,Kadai paneer
429228,4416,Keerai kootu
429251,12161,Chapati
429262,4316,Obbattu holige
429282,8302,Handwo
429332,10349,Rasgulla
429384,3173,Malapua
429523,4519,Rasgulla
429659,14879,Mawa Bati
429697,2665,Bisi bele bath
429719,1881,Thayir sadam
429772,5720,Puttu
429796,1976,Aloo tikki
429806,5775,Koshimbir
429817,12168,Churma Ladoo
429823,10034,Aloo methi
429844,6253,Khichu
429864,5196,Khakhra
429935,3887,Brown Rice
430119,2795,Phirni
430143,12524,Anarsa
430179,9461,Dhondas
430194,13830,Dhondas
430458,11913,Kheer
430484,10386,Cham cham
430783,1346,Black rice
430796,3573,Khakhra
430865,4232,Chhena poda
430886,7501,Sutar feni
430913,9259,Tandoori Chicken
430964,10776,Mysore pak
430996,8383,Petha
431014,2165,Kutchi dabeli
431055,3602,Koldil Duck
431294,5295,Dhondas
431315,7307,Vindaloo
431485,11991,Tandoori Fish Tikka
431506,1669,Bengena Pitika
431508,2784,Kabiraji
431576,8955,Payokh
431712,1340,Dhondas
431797,9283,Rabri
431808,5407,Shrikhand
431828,9140,Copra paak
431901,4645,Pindi chana
431946,9125,Kabiraji
431976,14154,Aloo gobi
431977,1108,Koshimbir
431996,12320,Mushroom matar
432001,11236,Saath
432009,14967,Shufta
432027,14532,Aloo shimla mirch
432030,8120,Jalebi
432088,6604,Pakhala
432101,14433,Butter chicken
432127,1385,Bhakri
432131,8735,Misti doi
432145,3058,Bajri no rotlo
432202,1294,Dudhi halwa
432270,3229,Dalithoy
432286,2902,Thalipeeth
432310,1422,Mawa Bati
432334,6726,Keerai sadam
432372,12468,Papadum
432396,8930,Keri no ras
432408,3228,Kakinada khaja
432423,9036,Butter chicken
432496,1741,Doodhpak
432536,3250,Kootu
432552,12564,Ledikeni
432557,13633,Sohan papdi
432564,7961,Pongal
432565,5399,Zunka
432570,6068,Dum aloo
432603,2284,Koldil Duck
432761,1891,Ras malai
432780,1115,Koldil Duck
432799,3191,Khorisa
432852,5601,Tandoori Fish Tikka
432859,13497,Pindi chana
432877,1246,Chole bhature
432993,12007,Sev khamani
433058,6963,Khakhra
433062,3158,Hando Guri
433083,6157,Kulfi falooda
433120,6440,Currivepillai sadam 
433172,9892,Mishti Chholar Dal
433181,12650,Chhena jalebi
433182,9637,Bisi bele bath
433208,1843,Turiya Patra Vatana sabji
433219,5407,Misti doi
433263,12336,Sheer korma
433293,7816,Poriyal
433300,8129,Paneer butter masala
433523,3975,Paneer tikka masala
433557,5545,Lauki ki subji
433587,8071,Ras malai
433675,3579,Chicken razala
433777,8871,Kothamali sadam
433800,4942,Koshimbir
433812,2392,Chorafali
433846,976,Kuzhakkattai
433929,9911,Gajar ka halwa
434066,6929,Sattu ki roti
434070,13736,Gulab jamun
434098,11672,Thayir sadam
434187,11070,Copra paak
434237,6459,Aloo matar
434278,2886,Rongi
434368,14639,Sohan halwa
434378,12200,Lassi
434384,1931,Pattor
434478,8821,Chapati
434505,5807,Navrattan korma
434548,6053,Dharwad pedha
434563,5062,Shukto
434609,4904,Pootharekulu
434713,13913,Idiappam
434724,11982,Palak paneer
434735,14662,Masor Koni
434773,1223,Sukhdi
434781,3394,Imarti
434794,13323,Kothamali sadam
434848,4337,Bhindi masala
434849,7024,Lauki ke kofte
434857,13220,Sukhdi
434873,13323,Uttapam
434898,9018,Doodhpak
434905,13945,Zunka
434921,11670,Ariselu
434957,12163,Doodhpak
435034,6636,Chole bhature
435085,14918,Aloo gobi
435089,5343,Kajjikaya
435146,5312,Nankhatai
435208,13526,Pork Bharta
435226,3683,Chapati
435405,14669,Keri no ras
435426,5759,Kootu
435472,2492,Aloo shimla mirch
435482,2282,Poha
435483,2759,Daal puri
435514,5636,Sohan halwa
435550,13181,Misi roti
435567,4222,Unni Appam
435614,3443,Phirni
435748,3341,Luchi
435779,7466,Bora Sawul
435825,6377,Dum aloo
435833,10694,Aloo methi
435835,12234,Paneer tikka masala
435903,9122,Prawn malai curry
435950,10436,Masor Koni
435952,9724,Mawa Bati
435964,2066,Imarti
435979,11540,Bora Sawul
435994,2370,Thayir sadam
436015,4545,Prawn malai curry
436100,14300,Chakali
436144,6532,Obbattu holige
436226,12106,Rajma chaval
436260,5353,Gulab jamun
436273,10856,Pattor
436293,8915,Kalakand
436361,3342,Sheer korma
436518,14072,Dum aloo
436531,968,Jalebi
436610,10908,Kuzhi paniyaram
436776,8922,Churma Ladoo
436948,12569,Kutchi dabeli
436960,1504,Unni Appam
436988,11470,Bora Sawul
437003,14385,Thepla
437135,13998,Sev khamani
437143,7559,Sev tameta
437145,7129,Chapati
437147,13365,Chicken Tikka masala
437151,9541,Mag Dhokli
437170,5814,Keerai masiyal
437196,5723,Kachori
437204,12323,Kachori
437207,12032,Pindi chana
437213,8580,Mishti Chholar Dal
437214,3377,Sutar feni
437219,6424,Mushroom do pyaza
437283,1416,Paratha
437299,14775,Jeera Aloo
437300,9910,Coconut vadi
437304,1802,Kheer sagar
437311,14752,Keerai kootu
437330,8305,Doodhpak
437360,14072,Dosa
437416,5864,Pani Pitha
437438,5915,Upma
437476,13558,Jalebi
437521,12756,Black rice
437531,6205,Kaju katli
437555,12994,Lyangcha
437557,3501,Kofta
437623,10877,Aloo shimla mirch
437682,11378,Pani puri
437688,9012,Masor tenga
437771,13109,Lyangcha
437891,9362,Modak
437892,5812,Sheer korma
437905,10493,Pattor
437907,2221,Chikki
437955,3757,Poornalu
438002,3532,Bhatura
438064,1860,Butter chicken
438070,14111,Kabiraji
438073,14671,Aloo matar
438085,1175,Chana masala
438198,13085,Lauki ki subji
438235,8803,Cham cham
438252,9771,Shufta
438273,6725,Dal tadka
438360,10242,Jeera Aloo
438409,12191,Ledikeni
438411,8168,Mawa Bati
438413,8160,Jalebi
438451,5970,Sandesh
438453,10264,Masor Koni
438481,12802,Maach Jhol
438489,10312,Pork Bharta
438514,6839,Payasam
438520,8184,Amti
438583,9385,Mushroom do pyaza
438631,7650,Kombdi vade
438641,7669,Pongal
438746,1094,Payasam
438779,1842,Chingri Bhape
438825,8334,Panjeeri
438903,9049,Shahi tukra
438944,5204,Sev khamani
438945,9306,Keerai sadam
438993,10893,Kanji
438995,1869,Navrattan korma
439007,11822,Mushroom matar
439035,13956,Karela bharta
439036,10161,Paneer tikka masala
439140,12202,Farsi Puri
439141,5796,Lauki ke kofte
439223,7559,Mushroom do pyaza
439234,1525,Pachadi
439293,10299,Mishti Chholar Dal
439357,12920,Laapsi
439381,10825,Dharwad pedha
439390,7491,Avial
439446,1205,Bhatura
439476,2427,Misi roti
439539,6404,Modak
439603,2601,Thepla
439626,13599,Khichdi
439660,7312,Poriyal
439669,13426,Sabudana Khichadi
439671,10507,Thepla
439720,9741,Chevdo
439796,10380,Chapati
439841,11450,Pesarattu
439844,9383,Copra paak
439878,12354,Kofta
439884,11620,Kuzhambu
439934,14384,Gajar ka halwa
439959,2442,Masor Koni
439964,3861,Beef Fry
439965,14643,Koldil Chicken
439975,14616,Kuzhakkattai
440001,8883,Masala Dosa
440006,14912,Gatta curry
440032,3654,Tandoori Fish Tikka
440045,14594,Khichdi
440202,6631,Keerai masiyal
440218,2734,Kootu
440222,14619,Jalebi
440360,8366,Puli sadam
440376,9553,Chicken Varuval
440378,7094,Makki di roti sarson da saag
440405,14390,Kabiraji
440426,10547,Prawn malai curry
440447,6751,Bebinca
440721,8609,Pav Bhaji
440758,10375,Pesarattu
440768,1591,Chhena kheeri
440817,4943,Laddu
440829,3314,Kheer sagar
440897,5935,Dal makhani 
440915,8555,Veg Kolhapuri
440957,12937,Rasabali
440968,6321,Keerai masiyal
441004,12908,Dosa
441038,12176,Beef Fry
441042,6286,Ghooghra
441066,7236,Koldil Duck
441110,12928,Pootharekulu
441131,4993,Saath
441144,10816,Keerai poriyal
441148,9112,Makki di roti sarson da saag
441172,14605,Rabri
441189,1574,Gheela Pitha
441206,6799,Sheera
441224,6256,Puttu
441240,6807,Chhena jalebi
441285,9100,Bilahi Maas
441287,2369,Rajma chaval
441293,3841,Idli
441378,12563,Sukhdi
441402,10590,Halvasan
441406,12209,Chikki
441408,10665,Kombdi vade
441413,7571,Shahi paneer
441414,8154,Laddu
441510,4218,Paratha
441558,5088,Butter chicken
441609,4677,Lyangcha
441614,2283,Aloo tikki
441620,2278,Pesarattu
441668,3912,Poha
441674,5951,Bandar laddu
441707,12693,Pootharekulu
441726,5354,Basundi
441763,14063,Keerai kootu
441777,5265,Alu Pitika
441784,8987,Bhakri
441787,13477,Shrikhand
441841,11570,Surnoli
441848,5162,Mawa Bati
441870,10589,Lauki ke kofte
442021,4332,Papadum
442023,8462,Kothamali sadam
442044,6508,Paruppu sadam
442122,6595,Kadai paneer
442124,10111,Lauki ki subji
442222,2541,Masor Koni
442246,6694,Paravannam
442251,6478,Aloo methi
442257,11454,Payasam
442290,5632,Red Rice
442292,14382,Kutchi dabeli
442443,7419,Vada
442449,6350,Butter chicken
442470,4351,Vindaloo
442471,13018,Gud papdi
442492,5495,Bisi bele bath
442503,8149,Shrikhand
442532,7321,Black rice
442538,13787,Puttu
442560,10249,Lauki ke kofte
442561,9040,Mohanthal
442707,13045,Chicken Tikka
442716,11042,Kheer sagar
442740,10370,Koshimbir
442757,2711,Biryani
442772,10428,Kachori
442774,10660,Keerai masiyal
442783,7588,Bengena Pitika
442789,13846,Daal Dhokli
442828,9569,Khar
442864,9002,Gatta curry
442870,8671,Pani Pitha
442889,7738,Thalipeeth
442902,6847,Singori
442909,14633,Kanji
443002,7242,Modak
443016,13897,Panjeeri
443020,14231,Koldil Duck
443045,10857,Vada
443057,13152,Dalithoy
443068,7081,Gud papdi
443086,12218,Aloo gobi
443102,2484,Modak
443155,14224,Keerai sadam
443235,2455,Pani Pitha
443274,8467,Paneer tikka masala
443298,9337,Dhondas
443345,1927,Keerai kootu
443385,11016,Khandvi
443387,7742,Uttapam
443398,2670,Khandvi
443409,10251,Dahi vada
443442,13406,Mahim halwa
443483,14004,Rasgulla
443504,8556,Biryani
443511,9212,Poornalu
443550,6762,Kofta
443564,10729,Sohan halwa
443578,8104,Keerai poriyal
443587,3875,Dal makhani 
443600,11365,Koshimbir
443606,7419,Black rice
443653,3652,Mag Dhokli
443730,9668,Lassi
443800,6422,Sandesh
443814,14231,Mysore pak
443815,11858,Keerai kootu
443826,10388,Paruppu sadam
443862,13693,Ariselu
443877,4076,Jalebi
443922,1046,Chevdo
443929,6275,Ghevar
443938,13563,Attu
443970,5577,Shankarpali
443994,2369,Chingri Bhape
443995,6938,Chakali
444039,10912,Paniyaram
444043,6114,Ghooghra
444178,7390,Pongal
444195,9307,Malapua
444253,2470,Pachadi
444315,12789,Karela bharta
444346,1031,Shrikhand
444359,1396,Farsi Puri
444474,7831,Gulab jamun
444508,9188,Currivepillai sadam 
444623,9770,Khichu
444780,10869,Dal tadka
444841,9973,Paratha
444850,9264,Rongi
444885,7563,Koshambri
444998,11942,Chana masala
445044,6273,Shufta
445065,6894,Pav Bhaji
445068,14527,Bombil fry
445072,12235,Laddu
445114,10314,Bora Sawul
445117,13966,Sevai
445141,12594,Sohan papdi
445215,1219,Kuzhakkattai
445257,13418,Pani puri
445258,5331,Kuzhambu
445269,6929,Laddu
445334,3938,Masor tenga
445376,10285,Bandar laddu
445522,5057,Muthiya
445592,14072,Palathalikalu
445636,7682,Turiya Patra Vatana sabji
445639,7213,Brown Rice
445723,12455,Dal tadka
445730,9182,Masor Koni
445739,10499,Kuzhi paniyaram
445802,13428,Alu Pitika
445821,8955,Halvasan
445826,10976,Gajar ka halwa
445830,14188,Rasam
445835,5660,Sandesh
445859,7151,Dal makhani 
445869,11939,Chana masala
445893,10197,Shankarpali
445907,9107,Currivepillai sadam 
445910,2081,Pakhala
445923,2460,Brown Rice
445924,5100,Rongi
445927,8837,Til Pitha
445936,14290,Bengena Pitika
445973,13780,Kalakand
445985,9169,Paneer butter masala
445998,10039,Mysore pak
446023,9021,Bebinca
446064,4497,Mag Dhokli
446172,9560,Sambar
446175,4262,Brown Rice
446178,7168,Lilva Kachori
446189,3674,Khakhra
446204,1797,Koldil Chicken
446300,10495,Jalebi
446397,3728,Ariselu
446513,12547,Chakali
446548,4428,Turiya Patra Vatana sabji
446585,3903,Chicken Tikka masala
446654,8739,Poriyal
446655,5421,Patra
446670,14705,Maach Jhol
446785,14305,Khaman
446793,9032,Attu
446812,2009,Lauki ke kofte
446925,6434,Kumol Sawul
446935,9842,Khakhra
446956,1034,Vindaloo
446976,2963,Gajar ka halwa
446983,5192,Dudhi halwa
447047,3971,Sohan halwa
447106,14959,Double ka meetha
447118,5305,Pesarattu
447202,9000,Uttapam
447258,12768,Pachadi
447343,7902,Beef Fry
447347,14641,Aloo matar
447348,9517,Dhokla
447432,2262,Imarti
447528,4151,Sohan halwa
447545,11593,Chingri Bhape
447668,3795,Koldil Chicken
447669,8473,Mushroom do pyaza
447670,7924,Sevai
447671,8853,Lilva Kachori
447672,11640,Gavvalu
447673,4785,Litti chokha
447674,4601,Chana masala
447675,10459,Khakhra
447677,14108,Gheela Pitha
447678,2866,Sandesh
447699,1183,Jalebi
447705,9300,Chana masala
447706,1234,Hando Guri
447736,10801,Thalipeeth
447743,9092,Chapati
447779,10202,Saath
447789,3590,Papadum
447801,13278,Gheela Pitha
447804,5858,Poha
447808,7105,Chicken Tikka masala
447825,5553,Kajjikaya
447836,12229,Poriyal
447837,9526,Luchi
447839,5766,Kajjikaya
447842,14431,Unni Appam
447844,6092,Papadum
447845,8541,Ariselu
447847,1652,Ledikeni
447848,9672,Pani puri
447850,4477,Misti doi
447904,10161,Rasgulla
447936,10602,Dhondas
447954,6348,Thayir sadam
447959,5634,Bengena Pitika
447965,6858,Shrikhand
448020,4562,Doodhpak
448068,3967,Sevai
448135,5208,Beef Fry
448190,9266,Shahi tukra
448216,14805,Ras malai
448268,6547,Chhena kheeri
448270,4680,Unni Appam
448272,11014,Sev tameta
448286,4300,Idiappam
448301,1313,Bhakri
448309,7385,Palathalikalu
448310,7272,Kolim Jawla
448326,14529,Pork Bharta
448329,4410,Misti doi
448344,11742,Chicken Tikka
448367,1050,Pachadi
448370,2059,Kanji
448438,14584,Pongal
448442,13066,Goja
448481,5156,Kuzhakkattai
448490,11740,Kolim Jawla
448491,8403,Payokh
448583,2292,Sheer korma
448584,1030,Anarsa
448590,11842,Naan
448613,5369,Farsi Puri
448701,10528,Vindaloo
448720,11869,Thayir sadam
448732,4950,Kutchi dabeli
448766,1776,Chapati
448830,8122,Pindi chana
448834,3456,Currivepillai sadam 
448841,12593,Upma
448862,10608,Kheer sagar
448876,5448,Vegetable jalfrezi
448883,13867,Bandar laddu
448909,9911,Panjeeri
448956,5808,Galho
448977,7582,Attu
449000,6059,Chingri Bhape
449055,6246,Chingri malai curry
449079,9068,Alu Pitika
449081,11444,Mihidana
449111,5495,Paruppu sadam
449162,13939,Pesarattu
449168,11492,Pachadi
449174,9272,Paniyaram
449198,2928,Bhakri
449239,14363,Chicken razala
449242,7694,Zunka
449312,6275,Chicken razala
449361,8409,Masala Dosa
449364,10482,Sheer korma
449372,2177,Chicken Tikka
449395,11217,Aloo shimla mirch
449407,5738,Mahim halwa
449427,4194,Koldil Chicken
449428,5801,Sattu ki roti
449454,2506,Avial
449569,5469,Ghooghra
449646,11751,Pithe
449713,1320,Pattor
449737,13729,Petha
449740,14407,Idli
449775,4100,Gud papdi
449869,13652,Ghooghra
449962,7684,Lyangcha
449996,11712,Unni Appam
450002,9900,Sandesh
450029,5325,Saath
450067,9475,Koshimbir
450110,13866,Dal makhani 
450125,2888,Bombil fry
450212,13259,Kolim Jawla
450219,4913,Pani Pitha
450316,6846,Koshambri
450352,9244,Chana masala
450484,7154,Masor tenga
450510,7177,Chhena poda
450523,14781,Koldil Chicken
450524,9164,Lauki ki subji
450540,9626,Ledikeni
450571,2858,Mishti Chholar Dal
450588,10044,Chak Hao Kheer
450610,9249,Prawn malai curry
450654,4199,Zunka
450692,4360,Farsi Puri
450694,13616,Dhondas
450781,6888,Misi roti
450811,11198,Khar
450868,2106,Kulfi falooda
450935,8508,Shufta
450971,7518,Ledikeni
451020,14903,Sev khamani
451031,1203,Thepla
451036,5134,Bajri no rotlo
451038,3007,Rasam
451039,1935,Idiappam
451045,3112,Sev khamani
451047,5672,Paravannam
451060,2185,Chakali
451098,12190,Ghevar
451101,1674,Coconut vadi
451104,5780,Attu
451114,6435,Chicken Tikka masala
451161,10678,Shankarpali
451188,8722,Masala Dosa
451194,13753,Kachori
451276,6620,Navrattan korma
451331,6590,Litti chokha
451353,5790,Koldil Chicken
451361,6013,Sev tameta
451366,3964,Jeera Aloo
451410,8662,Shahi tukra
451422,12894,Currivepillai sadam 
451454,14835,Karela bharta
451481,7734,Chak Hao Kheer
451489,5129,Kuzhambu
451508,13503,Shufta
451515,11744,Cham cham
451543,6417,Sabudana Khichadi
451561,2378,Dhondas
451592,14333,Poornalu
451612,13075,Upma
451641,11765,Daal puri
451644,9354,Poha
451712,6233,Gud papdi
451738,6387,Sev tameta
451785,12611,Palak paneer
451897,14957,Pachadi
451905,2084,Maach Jhol
451927,5055,Sevai
451954,11231,Puri Bhaji
451978,2711,Sandige
451989,5672,Bebinca
452003,1697,Khaman
452049,1817,Gheela Pitha
452070,12765,Paravannam
452169,4352,Chicken Varuval
452178,4908,Paruppu sadam
452272,1031,Pattor
452292,5536,Khichu
452303,13591,Poriyal
452320,10263,Laddu
452322,2465,Mohanthal
452346,13276,Chhena jalebi
452374,7004,Unni Appam
452377,2142,Samosa
452544,14726,Uttapam
452599,1961,Ghooghra
452621,8707,Keerai sadam
452624,3728,Kofta
452629,14604,Kootu
452673,8878,Butter chicken
452723,12225,Jeera Aloo
452730,12911,Malapua
452742,3862,Mishti Chholar Dal
452752,12858,Khaman
452795,14774,Halvasan
452843,6764,Galho
452847,5382,Copra paak
452853,10572,Mag Dhokli
452858,1119,Kanji
453146,14437,Kadai paneer
453197,3841,Pithe
453201,10199,Namakpara
453234,6747,Prawn malai curry
453249,3257,Biryani
453302,9459,Veg Kolhapuri
453310,14451,Kaju katli
453319,1654,Gud papdi
453346,2541,Boondi
453413,11457,Payasam
453494,5319,Pattor
453504,7701,Misti doi
453505,1718,Mahim halwa
453532,14027,Muthiya
453553,6971,Lauki ke kofte
453591,9430,Bisi bele bath
453640,7113,Kakinada khaja
453658,14864,Jalebi
453678,9372,Bisi bele bath
453679,3881,Daal baati churma
453804,9476,Biryani
453805,13343,Pakhala
453913,11520,Makki di roti sarson da saag
453947,8123,Amti
453959,3393,Chapati
454058,3265,Samosa
454099,13969,Papadum
454101,9789,Cham cham
454121,11812,Lassi
454128,11100,Lyangcha
454148,8861,Sheer korma
454166,13697,Thayir sadam
454171,8758,Obbattu holige
454179,2259,Lyangcha
454193,13956,Mag Dhokli
454265,5971,Lauki ke kofte
454303,9562,Khar
454311,14728,Bengena Pitika
454313,6158,Ledikeni
454321,3905,Koldil Chicken
454348,13231,Kakinada khaja
454371,6957,Mawa Bati
454382,2210,Daal puri
454385,6048,Ras malai
454421,11225,Palathalikalu
454439,12222,Pani puri
454443,11485,Shrikhand
454445,4707,Keerai kootu
454448,14233,Amti
454488,4136,Idli
454548,12808,Tandoori Fish Tikka
454613,7355,Aloo gobi
454615,2529,Bajri no rotlo
454650,11776,Chakali
454668,1196,Chevdo
454692,10356,Hando Guri
454746,3255,Khandvi
454751,5202,Surnoli
454875,5848,Namakpara
455065,13187,Bilahi Maas
455066,14446,Kolim Jawla
455121,4156,Phirni
455145,2623,Masor tenga
455205,6068,Paneer tikka masala
455305,1567,Keerai masiyal
455315,14674,Double ka meetha
455341,11776,Aloo matar
455351,3700,Kadhi pakoda
455352,8416,Bebinca
455376,6874,Patra
455399,8763,Dosa
455414,9379,Poornalu
455443,4090,Gulab jamun
455458,14607,Kootu
455488,9405,Chikki
455493,7139,Luchi
455494,8296,Petha
455502,7709,Mushroom matar
455525,9052,Ledikeni
455620,2904,Koshambri
455621,7726,Sheer korma
455646,4917,Bandar laddu
455664,6899,Chicken Tikka
455672,6167,Khandvi
455877,7015,Naan
455890,9117,Kothamali sadam
455895,5081,Khandvi
456001,5913,Copra paak
456035,3811,Prawn malai curry
456041,6501,Pani puri
456048,6601,Namakpara
456060,8475,Chicken Tikka masala
456090,9765,Rajma chaval
456121,4755,Beef Fry
456209,3334,Hando Guri
456230,1770,Patra
456261,2807,Singori
456394,12591,Palak paneer
456649,8649,Obbattu holige
456754,3084,Avial
456796,9162,Uttapam
456806,14358,Bengena Pitika
456823,1064,Konir Dom
456915,5679,Daal Dhokli
456943,14300,Karela bharta
456957,14154,Poornalu
456986,1851,Bhakri
457069,1208,Lilva Kachori
457079,10250,Obbattu holige
457158,4140,Coconut vadi
457186,7255,Palak paneer
457249,2793,Kumol Sawul
457258,2911,Bhatura
457320,10266,Aloo methi
457322,5349,Alu Pitika
457462,14241,Poornalu
457485,11890,Gulab jamun
457540,14138,Chorafali
457542,4317,Poornalu
457566,6930,Kachori
457568,10370,Sattu ki roti
457656,4567,Gatta curry
